"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2939.44833510733","2991.59289655408","3155.09753778967","3283.1414530139","3480.4269445669","3729.96970360699","4044.24721525732","4231.86735083106","4579.98225992378","4912.48759451772","5129.0918435392","5504.81581714288","5997.48563393338","6640.80598952896","7206.8167979759","7773.08468986099","8613.0289871465","9400.46583703437","10424.5290836329","11515.4600331602","12437.7765039589","13816.0833181434","14242.8454584504","15336.6302303339","16803.6898806647","17833.0727412687","18619.663293275","19672.4594369746","21172.7533949837","22644.6565007219","23645.6143148159","24086.2164516831","24967.7063202998","25765.5415535035","26925.4615116209","27891.3874427558","29105.3208625103","30510.8918784061","31684.7732968703","33311.751183507","35147.8765944311","35822.8036141535","36666.2703231263","38391.0067491875","40766.6732461524","43349.0055952823","45724.2513613949","47646.4388606104","48215.1117887716","46483.0250862199","48374.0945971237","50111.9822964196","51723.2256622493","53077.2420776928","54637.8325905317","55502.6914987937","56364.855162767","58467.9738138988","61304.5420214083","63327.4588441161",
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","2289.906634306","2078.51990669515","1914.81469053482","2027.15281687963","1675.98991848247","1340.32832839214","1456.71608455865","1784.56962120792","1864.08172752842","1826.48029337664","1944.13762113919","2027.00811337946","2257.63239347207","2069.62499572726","2284.58081071167","2421.87049032266","2371.8846686715","2416.11979021482","2209.77214682477","2165.1132250315","2136.44024281489","1906.29260427331","1769.1759103703","2560.77403635788","3396.91193228709","3674.00220069668","3974.52242536964","4356.24451175013","4153.24793794677","4265.25874549596","5318.00693967195","5723.32549028316","5942.27378751117","5377.72732693011","5435.17191125163","4869.37840629792","4523.09126977999","5303.30913333229","5495.42883582824","4957.4580058497",
"New Caledonia","NCL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1763.47506683766","1756.21965306604","1865.66599868404","2165.90114607294","2529.89263977581","3203.71144556442","3446.95279391748","4031.01603874046","4220.19350048583","4865.65037488923","6163.38011948249","5957.54111677189","6158.94673921865","6152.78252887561","7561.19227612515","8443.10705181349","6817.83252877901","6208.78263416107","5540.23497276739","5249.0536002064","5534.631412905","7634.33440023159","9271.7354036501","12665.6632283397","13092.2647265506","14800.0286943521","15133.1622384558","16261.2969282208","16640.8023536798","16037.0252427091","18721.0564384262","18257.2150489301","16341.5873485558","15387.8695836451","14611.8328032133","12579.5951055864","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.652162430184","139.340163524689","148.189159916588","158.716279322984","153.259676703514","172.039722941032","174.355172667014","160.591675872632","150.381141766491","142.699119861665","144.085125814056","149.541912424304","155.776925132447","193.055055426061","203.566374704038","202.25706198205","199.531511599238","235.188852527906","313.899612992673","362.495963830921","418.854985976553","352.205863015919","318.058581549039","276.183011371366","217.469268406639","208.297015420394","267.471318224127","304.683202282421","302.096652143388","280.141191890691","440.577479000427","399.231537255952","398.189412464645","251.151075306942","212.389880552751","243.781423813979","245.980003555917","225.70079844939","248.920955377236","230.639296900393","197.524462944643","208.067662233051","227.136278746345","267.853288118922","285.095090736751","321.089836161904","335.341437858856","387.780891114689","473.414671646332","459.424173239709","473.299877491723","508.396568098584","526.35096555995","548.892954823143","562.121844645643","483.339282202639","494.718713458115","516.888247180949","571.526992228733","554.600968697425",
"Nigeria","NGA","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.9604697208495","96.9790447168249","104.387019664691","107.540568107286","113.168721218811","117.188632489861","124.30778281965","99.4060749620914","97.2017517761935","121.245364104108","224.10447665274","160.248750121877","209.226062612102","252.232651989906","402.849847004577","438.331239972036","556.702178980809","536.216226800066","527.311265382092","662.264053722371","874.40222581475","2180.19770752838","1843.90918592946","1222.62931954147","902.21587206704","882.519905916247","639.013100936552","598.264841746595","549.237475484711","474.232102255345","567.528672858345","502.914138918939","477.177614227591","270.223961455164","321.320677189217","408.181059950305","461.519577890223","479.983755645423","469.430564829332","497.841540513505","567.930736009565","590.381815034907","741.747511180463","795.386246742987","1007.87432751604","1268.38344331693","1656.42475868056","1883.46131124932","2242.87188553694","1891.33537046421","2292.44515619082","2520.40416579378","2746.99178858383","2998.07284264118","3222.69353725587","2730.4303237015","2175.99967021858","1968.55958830544","2032.72970882575","2229.85869624463",
"Nicaragua","NIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","126.248381627432","131.450221517895","140.557420118239","150.504122907552","170.434586152145","273.906438106491","284.55828958675","299.081616018531","307.291756918733","320.429327244699","322.701635549622","333.114801000173","344.254204996926","414.435841867526","558.863695960688","566.622568461043","638.303711301624","750.247969619526","695.97851361486","481.75846047925","670.443922551458","728.627411253698","713.481163968881","772.835231962076","852.467074011411","718.685382184085","754.803160991333","985.048032859689","658.461402229056","248.149686013707","241.87647004145","348.864768812434","410.767572640424","393.603457518518","847.374431849315","890.005449052435","908.632506474851","909.335927059787","943.921895595825","972.886988419743","1007.50142861723","1034.55158791486","1000.93594760549","1005.73247343454","1080.2681122223","1162.29011254959","1226.6429742834","1327.95969869275","1499.25867804528","1444.37252717198","1503.87042323136","1655.80182373144","1760.45438654986","1811.63919333528","1934.06950834664","2049.84968976149","2107.56717992428","2159.16307935984","2020.54702818624","1912.90374537869",
"Netherlands","NLD","GDP per capita (current US$)","NY.GDP.PCAP.CD","1068.78458723735","1159.39235716074","1240.67789437294","1328.03664879968","1541.94736519029","1708.09635648862","1835.80142351034","1991.36068565042","2185.24865888658","2642.95611830093","2927.0729581373","3378.61478779405","4104.45102978895","5345.57547310289","6440.97842611463","7335.50898458204","7925.68806831654","9166.80822116386","11179.3895839736","12798.5432066175","13791.8622639458","11520.4478716306","11072.6584776218","10680.3590477666","9977.16021206777","9926.12998430174","13783.8501214809","16709.5596773838","17744.5013769146","17397.6916685628","21290.8603827045","21732.2308013","23904.0373902993","23122.4107901443","24646.3143017558","29258.1343486211","29006.8094454171","26700.5371335926","27885.8083823465","28263.0967106802","26149.41107829","26873.2759335114","29204.0398310254","35672.2065978453","40362.3947822685","41979.0558457881","44863.3506314287","51733.4421317965","57644.4799749353","52514.0271165323","50950.0343435181","54159.3466126142","50073.0056559308","52184.0618504931","52830.1742328055","45175.2318933798","46007.8529206547","48675.2223350213","53048.0962104394","52447.8314391911",
"Norway","NOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1441.75566002633","1560.3249311723","1667.2474297782","1775.58265544979","1937.88461385928","2164.46882336736","2317.19488382656","2514.04377214705","2662.11749153117","2875.23584396858","3306.21947607769","3736.34873749991","4413.57569168528","5689.5888066967","6811.52733653232","8204.45151152979","8927.20162734477","10266.1206718698","11462.6415912182","13046.5372210653","15772.2409073814","15512.5067043575","15224.8939100982","14927.5174766339","14989.4857665906","15753.5527652129","18883.265802712","22505.8977117052","24207.281468963","24281.0961405377","28242.943738533","28596.9330036444","30523.9850558974","27963.6652188271","29315.8419070199","34875.7043347536","37321.9741993473","36629.0309036621","34788.3598518819","36371.0509535576","38131.4606116242","38542.715099709","43084.4724650717","50134.8907734947","57603.836021826","66810.478520868","74148.3200757187","85139.9604469545","96944.0956064873","79977.6970817492","87693.7900658099","100600.562407589","101524.141851985","102913.450843674","97019.1827527462","74355.5158575643","70459.1825041029","75496.7540581998","81734.4655736102","75419.6348688089",
"Nepal","NPL","GDP per capita (current US$)","NY.GDP.PCAP.CD","50.3049875027919","51.8112285436763","55.0256994601707","46.8614488384859","46.0033654877321","67.0074709698086","81.1644296313439","73.9678877627124","66.5488999419359","66.638362678968","71.7186030144516","71.6298897227323","81.3865859346929","75.6369548539269","92.7522223287054","117.417729309036","105.892784722432","98.5420003912026","111.806707280971","126.133335409154","129.586074169654","148.080253673998","152.289669755426","151.992610182449","156.650682285876","155.407864460647","165.361867558457","167.799982645133","193.499669428707","191.120780796517","191.878904234015","202.080609959459","170.586668349779","178.625970342407","193.279505015758","203.980809002282","204.685755187214","217.78795301415","210.611487810509","214.106766990624","229.4902871214","246.725628999885","244.720823729325","252.40243228149","286.157593788411","315.805629997361","346.945251393727","391.380131359361","470.455547251206","478.173181617538","592.401097450929","699.429337677581","698.466479416086","715.923743046061","743.413381296219","792.552890593381","777.147595512165","911.444266521258","1038.65164702443","1071.05076056552",
"Nauru","NRU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4754.0750016078","6568.10258231227","9429.63337725871","9101.91698033437","8829.35671886048","6956.25380055393","7670.11640425255","8510.86840824456","9762.38930182711","9396.98196681072",
"New Zealand","NZL","GDP per capita (current US$)","NY.GDP.PCAP.CD","2312.94999239859","2343.29221317425","2448.62863326468","2622.2202714036","2813.54697563939","2151.29492695315","2191.31254193959","2188.39913862561","1885.15615175625","2077.89554302301","2311.02760516672","2772.9185969396","3294.64894268304","4323.19653458655","4610.57042634013","4171.76973967475","4373.84099791231","4950.58820538927","5936.98526036423","6668.1386662247","7467.16803773805","7813.88754336067","7656.47573238963","7598.31203875006","6713.76013104154","7600.56524172937","9427.55394035348","12330.9168305483","13759.1556295922","13312.3855858113","13663.0216184298","12230.0734548834","11793.1392416214","13094.3454502639","15280.3127842922","17400.4201848172","18794.436039393","17474.187029724","14738.4455703918","15322.2238340267","13641.1027183822","13882.8568268586","16874.1874918196","21913.7081719961","25420.234882944","27751.0654708859","26671.3294177179","32511.126663932","31290.2537245347","28205.732843583","33700.126039246","38437.543157275","39982.7543013783","42962.9882149803","44553.2822108385","38615.9951849093","40105.6133867135","42849.426324701","42949.9305849512","42084.3533748088",
"OECD members","OED","GDP per capita (current US$)","NY.GDP.PCAP.CD","1329.45522775597","1376.17519945944","1465.0407707717","1557.67582324743","1679.6789061127","1799.61500632348","1951.20413315455","2070.37138837281","2222.40511896603","2414.81402240155","2607.07770976138","2855.12516941694","3277.17368274198","3924.34958062402","4352.67328353933","4824.63441533719","5179.69091290575","5784.44120518826","6894.59818000254","7887.94010255062","8680.32017986395","8759.81655905327","8556.85785795906","8766.24322523226","9093.01374205775","9499.21024827347","11413.811209049","13115.5964616174","14670.4416832984","15222.8202786515","17001.6710410448","17824.6943150453","18996.7235664772","19088.046360576","20237.9372860863","22139.3902435904","22159.3879487025","21667.2431471795","21736.9437597221","22658.4617577878","22976.9168598402","22603.7472371178","23405.5616327248","26000.1385470355","28737.0083821649","30183.4630980604","31617.0998406408","34347.4289359768","36112.3551809529","33569.3012858539","34983.4873923862","37434.5200220514","37184.8134999025","37447.5045647114","37980.4861126146","35605.2391932836","36030.9131925758","37370.0489908713","39299.2422460942","39438.2275760211",
